coverage_scope,source_table_number,release_id,period_code,period,period_end,estat_sid,taxonomy,aggregation_level,industry_code,industry_name,parent_major_code,parent_major_name,capital_size_code,capital_size_name,ordinary_profit_current_oku_yen,ordinary_profit_previous_oku_yen,ordinary_profit_yoy_delta_oku_yen,operating_profit_current_oku_yen,operating_profit_previous_oku_yen,operating_profit_yoy_delta_oku_yen,net_non_operating_gap_current_oku_yen,net_non_operating_gap_previous_oku_yen,net_non_operating_gap_yoy_delta_oku_yen,gap_delta_share_of_ordinary_delta_pct,gap_share_status,ordinary_profit_transition_yoy,interpretation_note
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,112,木材・木製品製造業,108,製造業,24,1億円以上 - 10億円未満,51.96,40.85,11.11,43.83,31.32,12.509999999999998,8.130000000000003,9.530000000000001,-1.3999999999999986,-12.601260126012589,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,112,木材・木製品製造業,108,製造業,25,10億円以上,22.3,5.51,16.79,4.63,5.53,-0.9000000000000004,17.67,-0.020000000000000462,17.69,105.36033353186423,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,113,パルプ・紙・紙加工品製造業,108,製造業,26,全規模,1108.94,986.87,122.07000000000005,727.89,684.72,43.16999999999996,381.05000000000007,302.15,78.90000000000009,64.63504546571644,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,113,パルプ・紙・紙加工品製造業,108,製造業,19,1千万円以上 - 1億円未満,415.15,277.6,137.54999999999995,291.04,199.96,91.08000000000001,124.10999999999996,77.64000000000001,46.46999999999994,33.784078516902916,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,113,パルプ・紙・紙加工品製造業,108,製造業,24,1億円以上 - 10億円未満,140.12,225.93,-85.81,95.67,190.98,-95.30999999999999,44.45,34.95000000000002,9.499999999999986,-11.070970749329897,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,113,パルプ・紙・紙加工品製造業,108,製造業,25,10億円以上,553.67,483.34,70.32999999999998,341.18,293.78,47.400000000000034,212.48999999999995,189.56,22.92999999999995,32.60344092137062,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,114,印刷・同関連業,108,製造業,26,全規模,1074.81,863.09,211.7199999999999,750.32,657.53,92.79000000000008,324.4899999999999,205.56000000000006,118.92999999999984,56.173247685622464,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,114,印刷・同関連業,108,製造業,19,1千万円以上 - 1億円未満,652.05,554.35,97.69999999999993,496.42,485.16,11.259999999999991,155.62999999999994,69.19,86.43999999999994,88.47492323439099,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,114,印刷・同関連業,108,製造業,24,1億円以上 - 10億円未満,306.94,153.6,153.34,252.02,109.41,142.61,54.91999999999999,44.19,10.72999999999999,6.997521846876216,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,114,印刷・同関連業,108,製造業,25,10億円以上,115.82,155.14,-39.31999999999999,1.88,62.96,-61.08,113.94,92.17999999999998,21.76000000000002,-55.34079348931847,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,115,化学工業,108,製造業,26,全規模,20114.23,17845.57,2268.66,9647.59,10193.64,-546.0499999999993,10466.64,7651.93,2814.709999999999,124.06927437341864,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,115,化学工業,108,製造業,19,1千万円以上 - 1億円未満,483.42,592.15,-108.72999999999996,330.11,278.32,51.79000000000002,153.31,313.83,-160.51999999999998,147.63174836751588,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,115,化学工業,108,製造業,24,1億円以上 - 10億円未満,1213.06,1574.68,-361.6200000000001,892.33,1289.51,-397.17999999999995,320.7299999999999,285.1700000000001,35.55999999999983,-9.833526906697589,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,115,化学工業,108,製造業,25,10億円以上,18417.75,15678.74,2739.01,8425.15,8625.81,-200.65999999999985,9992.6,7052.93,2939.67,107.32600465131561,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,116,石油製品・石炭製品製造業,108,製造業,26,全規模,3130.0,386.81,2743.19,2995.33,222.73,2772.6,134.67000000000007,164.08,-29.40999999999994,-1.0721094783810068,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,116,石油製品・石炭製品製造業,108,製造業,19,1千万円以上 - 1億円未満,155.43,50.05,105.38000000000001,141.57,43.94,97.63,13.860000000000014,6.109999999999999,7.750000000000014,7.354336686278244,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,116,石油製品・石炭製品製造業,108,製造業,24,1億円以上 - 10億円未満,1409.51,224.39,1185.12,1387.56,185.08,1202.48,21.950000000000045,39.309999999999974,-17.35999999999993,-1.4648305656811067,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,116,石油製品・石炭製品製造業,108,製造業,25,10億円以上,1565.06,112.37,1452.69,1466.2,-6.29,1472.49,98.8599999999999,118.66000000000001,-19.80000000000011,-1.3629886624124974,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,117,窯業・土石製品製造業,108,製造業,26,全規模,3276.69,2198.47,1078.2200000000003,2097.01,1420.16,676.8500000000001,1179.6799999999998,778.3099999999997,401.3700000000001,37.22524160189943,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,117,窯業・土石製品製造業,108,製造業,19,1千万円以上 - 1億円未満,601.11,481.24,119.87,520.36,382.19,138.17000000000002,80.75,99.05000000000001,-18.30000000000001,-15.266538750312847,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,117,窯業・土石製品製造業,108,製造業,24,1億円以上 - 10億円未満,779.16,491.3,287.85999999999996,686.98,403.64,283.34000000000003,92.17999999999995,87.66000000000003,4.519999999999925,1.5702077398735237,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,117,窯業・土石製品製造業,108,製造業,25,10億円以上,1896.42,1225.93,670.49,889.67,634.33,255.33999999999992,1006.7500000000001,591.6,415.1500000000001,61.91740368983879,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,118,鉄鋼業,108,製造業,26,全規模,1872.55,1338.54,534.01,1643.92,1508.89,135.02999999999997,228.62999999999988,-170.35000000000014,398.98,74.71395666747814,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,118,鉄鋼業,108,製造業,19,1千万円以上 - 1億円未満,660.7,299.88,360.82000000000005,602.72,254.74,347.98,57.98000000000002,45.139999999999986,12.840000000000032,3.558561055373879,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,118,鉄鋼業,108,製造業,24,1億円以上 - 10億円未満,182.91,237.73,-54.81999999999999,170.1,201.8,-31.700000000000017,12.810000000000002,35.92999999999998,-23.119999999999976,42.1743889091572,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,118,鉄鋼業,108,製造業,25,10億円以上,1028.94,800.93,228.0100000000001,871.1,1052.35,-181.2499999999999,157.84000000000003,-251.41999999999996,409.26,179.49212753826578,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,119,非鉄金属製造業,108,製造業,26,全規模,3663.81,1401.36,2262.45,2768.7,1281.81,1486.8899999999999,895.1100000000001,119.54999999999995,775.5600000000002,34.279652589007505,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,119,非鉄金属製造業,108,製造業,19,1千万円以上 - 1億円未満,282.42,150.12,132.3,244.12,124.14,119.98,38.30000000000001,25.980000000000004,12.320000000000007,9.312169312169317,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,119,非鉄金属製造業,108,製造業,24,1億円以上 - 10億円未満,534.28,339.17,195.10999999999996,577.34,380.13,197.21000000000004,-43.06000000000006,-40.95999999999998,-2.1000000000000796,-1.0763159243504075,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,119,非鉄金属製造業,108,製造業,25,10億円以上,2847.11,912.07,1935.04,1947.24,777.54,1169.7,899.8700000000001,134.5300000000001,765.34,39.55163717545891,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,120,金属製品製造業,108,製造業,26,全規模,4133.12,3315.78,817.3399999999997,3333.4,2502.76,830.6399999999999,799.7199999999998,813.02,-13.300000000000182,-1.6272297942105103,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,120,金属製品製造業,108,製造業,19,1千万円以上 - 1億円未満,2182.55,1966.41,216.1400000000001,1794.51,1248.42,546.0899999999999,388.0400000000002,717.99,-329.9499999999998,-152.65568612936045,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,120,金属製品製造業,108,製造業,24,1億円以上 - 10億円未満,1180.9,840.69,340.21000000000004,1021.26,832.82,188.43999999999994,159.6400000000001,7.8700000000000045,151.7700000000001,44.61068163781196,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,120,金属製品製造業,108,製造業,25,10億円以上,769.67,508.68,260.98999999999995,517.63,421.52,96.11000000000001,252.03999999999996,87.16000000000003,164.87999999999994,63.17483428483849,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,154,はん用機械器具製造業,108,製造業,26,全規模,3816.02,2787.88,1028.1399999999999,2791.25,1847.32,943.9300000000001,1024.77,940.5600000000002,84.20999999999981,8.190518800941488,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,154,はん用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,1005.93,724.24,281.68999999999994,948.9,590.35,358.54999999999995,57.02999999999997,133.89,-76.86000000000001,-27.285313642656835,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,154,はん用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,747.63,661.52,86.11000000000001,614.95,510.99,103.96000000000004,132.67999999999995,150.52999999999997,-17.850000000000023,-20.729299732899804,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,154,はん用機械器具製造業,108,製造業,25,10億円以上,2062.46,1402.12,660.3400000000001,1227.4,745.98,481.4200000000001,835.06,656.1399999999999,178.92000000000007,27.09513281037042,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,121,生産用機械器具製造業,108,製造業,26,全規模,9960.5,7492.97,2467.5299999999997,8694.34,6147.1,2547.24,1266.1599999999999,1345.87,-79.71000000000004,-3.230355861934811,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,121,生産用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,1408.66,889.01,519.6500000000001,1400.31,637.34,762.9699999999999,8.350000000000136,251.66999999999996,-243.31999999999982,-46.82382372750886,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,121,生産用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,1123.37,1196.92,-73.55000000000018,925.76,1134.71,-208.95000000000005,197.6099999999999,62.210000000000036,135.39999999999986,-184.09245411284775,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,121,生産用機械器具製造業,108,製造業,25,10億円以上,7428.47,5407.04,2021.4300000000003,6368.27,4375.05,1993.2200000000003,1060.1999999999998,1031.9899999999998,28.210000000000036,1.3955467169281168,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,124,業務用機械器具製造業,108,製造業,26,全規模,6857.63,8023.87,-1166.2399999999998,3411.86,3492.7,-80.83999999999969,3445.77,4531.17,-1085.4,93.06832212923585,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,124,業務用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,611.99,1099.11,-487.1199999999999,559.96,977.71,-417.75,52.02999999999997,121.39999999999986,-69.36999999999989,14.240844145179812,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
